"ID","File","Start","End"
2,"14dec_D43_2",0.425,8.015
2,"14dec_D52_2",13.48,23.26
2,"14dec_D52_2",28.99,39.41
2,"14dec_D64_1",1.77,6.56
2,"14dec_D64_2",1.445,12.297
2,"14dec_D64_2",15.675,21.932
2,"14dec_K21_2",4.648,7.864
2,"14dec_K21_2",24.283,30.445
2,"14dec_K22_1",135.87,140.11
2,"14dec_N11_1",0,13.64
2,"14dec_N11_2",0,12.745
2,"14dec_N12_1",0,15.45
2,"14dec_N12_2",0,15.16
2,"14dec_N14_1",1.906,17.466
2,"14dec_N14_1",19.173,45.746
2,"14dec_N14_2",2.013,46.675
2,"14dec_N15_1",1.525,35.86
2,"14dec_N15_2",2.28,37.546
2,"14dec_N16_1",5.25,54.51
2,"14dec_N16_2",4,52.095
2,"14dec_N17_1",1.345,37.115
2,"14dec_N17_2",2.386,37.12
2,"14dec_N21_1",0.85,4.385
2,"14dec_N21_1",5.685,49.455
2,"14dec_N21_2",4.193,27.073
2,"14dec_N21_2",28.026,30.546
2,"14dec_N21_2",33.226,49.946
2,"14dec_N22_2",1.26,51.905
2,"14dec_N23_1",6.594,51.08
2,"14dec_N23_2",5.081,51.067
2,"14dec_N24_1",4.176,43.136
2,"14dec_N24_2",1.81,41.54
2,"14dec_N25_1",2.52,38.56
2,"14dec_N25_2",3.702,39.851
2,"14dec_N26_1",3.837,43.878
2,"14dec_N26_2",5.608,42.945
2,"15dec_D11_1",3.3,11.79
2,"15dec_D11_1",40.485,48.585
2,"15dec_D11_1",59.355,64.72
2,"15dec_D62_2",16.786,31.826
3,"14dec_D64_1",0,11.02
3,"14dec_D71_1",0,11.158
3,"14dec_D71_2",0,9.63
3,"14dec_D72_2",0,1.66
3,"14dec_D74_1",0,2.59
3,"14dec_D74_2",0,1.25
3,"14dec_K12_1",0,10.6
3,"14dec_K12_2",0,10.52
3,"14dec_K13_1",0,5.04
3,"14dec_K13_2",0,5.35
3,"14dec_K21_1",0,5.277
3,"14dec_K21_2",0,7.86
3,"14dec_K22_1",0,3.017
3,"14dec_K22_1",41.317,79.34
3,"14dec_K22_1",82.51,87.39
3,"14dec_K22_1",121.73,164.21
3,"14dec_K22_2",0,5.52
3,"14dec_K22_2",38.96,78.7
3,"14dec_K22_2",82.47,89.23
3,"14dec_K22_2",122.376,166.21
3,"14dec_K32_1",0,1.41
3,"14dec_K32_2",0,5.04
3,"14dec_K33_1",2.45,4.58
3,"14dec_K33_1",35.463,51.54
3,"14dec_K33_2",0,7.1
3,"14dec_K33_2",34.919,63.83
3,"14dec_K41_1",3.06,9.496
3,"14dec_K41_1",39.554,79.17
3,"14dec_K41_1",122.874,177.64
3,"14dec_K41_1",190.94,196.82
3,"14dec_K41_1",202.86,214.32
3,"14dec_K41_1",219.534,247.85
3,"14dec_K41_2",4.9,13.66
3,"14dec_K41_2",36.16,77.53
3,"14dec_K41_2",122.18,178.09
3,"14dec_K41_2",202.05,248.68
3,"14dec_K44_1",0,1.9
3,"14dec_K44_2",0,1.72
3,"14dec_K45_1",0,10.48
3,"14dec_K51_1",0,9.29
3,"14dec_K51_1",56.39,63.88
3,"14dec_K51_1",71.8,106.13
3,"14dec_K51_2",0,5.11
3,"14dec_K51_2",42.48,44.87
3,"14dec_K51_2",52.11,120.38
3,"14dec_K51_2",148.207,149.59
3,"14dec_K52_1",0,5.88
3,"14dec_K52_1",46.38,55.11
3,"14dec_K52_1",74.233,87.09
3,"14dec_K52_1",91.438,104.28
3,"14dec_K52_2",0,3.52
3,"14dec_K52_2",42.08,56.27
3,"14dec_K52_2",77.428,114.75
3,"14dec_K54_1",0,7.5
3,"14dec_K54_2",0,5.28
3,"14dec_K54_2",32.86,35.07
3,"14dec_K61_1",0,1.16
3,"14dec_K61_2",0,2.59
3,"14dec_K62_1",0,0.61
3,"14dec_K62_2",0,6.23
3,"14dec_K63_2",0,4.02
3,"14dec_N11_1",0,13.62
3,"14dec_N11_2",0,13.61
3,"14dec_N12_1",0,15.44
3,"14dec_N12_2",0,15.43
3,"14dec_N14_1",0,46.74
3,"14dec_N14_2",0,46.78
3,"14dec_N15_1",0,37.57
3,"14dec_N15_2",0,37.55
3,"14dec_N16_1",0,54.52
3,"14dec_N16_2",0,54.55
3,"14dec_N17_1",0,37.09
3,"14dec_N17_2",0,37.11
3,"14dec_N21_1",0,49.94
3,"14dec_N21_2",0,49.93
3,"14dec_N22_2",0,54.07
3,"14dec_N23_1",0,3.67
3,"14dec_N23_1",7.09,51.1
3,"14dec_N23_2",0,51.12
3,"14dec_N24_1",0,1.89
3,"14dec_N24_1",5.24,44.04
3,"14dec_N24_2",0,44.07
3,"14dec_N25_1",0,39.82
3,"14dec_N25_2",0,39.82
3,"14dec_N26_1",0,44.23
3,"14dec_N26_2",0,44.22
3,"15dec_D11_1",0,11.85
3,"15dec_D11_1",39.55,64.69
3,"15dec_D11_2",0,7.18
3,"15dec_D11_2",39.054,64.48
3,"15dec_D12_1",0,9.58
3,"15dec_D12_1",46.08,57.06
3,"15dec_D12_1",61.15,97.4
3,"15dec_D12_1",130.64,135.59
3,"15dec_D12_2",46.305,86.12
3,"15dec_D21_1",29.454,50.98
3,"15dec_D21_1",79.63,170.42
3,"15dec_D21_2",21.289,43.99
3,"15dec_D21_2",80.141,155.15
3,"15dec_D31_1",0,22.66
3,"15dec_D31_1",47.26,87.81
3,"15dec_D31_1",132.136,140.4
3,"15dec_D31_2",0,4.65
3,"15dec_D31_2",47.63,77.58
3,"15dec_D31_2",132.355,140.13
3,"15dec_D33_1",0,16.93
3,"15dec_D33_2",0,4.12
3,"15dec_D41_1",0,3.41
3,"15dec_D41_1",87.247,111.01
3,"15dec_D41_1",197.64,251.54
3,"15dec_D41_2",0,12.25
3,"15dec_D41_2",65.11,68.36
3,"15dec_D41_2",79.024,113.151
3,"15dec_D41_2",134.168,138.76
3,"15dec_D41_2",202.357,227.75
3,"15dec_D41_2",245.059,257.95
3,"15dec_D43_2",0,7.75
3,"15dec_D51_1",0,36.32
3,"15dec_D51_2",2.9,25.91
3,"15dec_D52_1",0,27.73
3,"15dec_D52_2",0,13.81
3,"15dec_D52_2",81.24,86.12
3,"15dec_D53_1",0,16.53
3,"15dec_D53_1",68.56,76.71
3,"15dec_D53_2",0,7.36
3,"15dec_D53_2",67.812,76.47
3,"15dec_D54_1",0,16.34
3,"15dec_D54_2",0,16.63
3,"15dec_D61_1",0,8.85
3,"15dec_D61_2",0,5.45
3,"15dec_D62_1",0,41.36
3,"15dec_D62_2",0,34.01
3,"15dec_D63_1",0,3.73
3,"15dec_D63_2",0,2.96
3,"15dec_D71_1",0,5.27
3,"15dec_D71_2",0,3.34
3,"15dec_D72_1",5.57,10.54
3,"15dec_D72_2",0,9.84
3,"15dec_D73_1",0,4.38
3,"15dec_K11_1",7.46,42.52
3,"15dec_K11_2",0,45.637
3,"15dec_K12_1",0,4.49
3,"15dec_K12_2",3.19,12.82
3,"15dec_K13_1",0,2.41
3,"15dec_K13_2",0,14.34
3,"15dec_K14_1",40.178,46.26
3,"15dec_K14_2",0,14.25
3,"15dec_K21_1",51.13,61.28
3,"15dec_K21_2",0,9.62
3,"15dec_K21_2",50.672,61.01
3,"15dec_K22_2",0,8.87
3,"15dec_K23_2",0,9.6
3,"15dec_K31_2",0,15.45
3,"15dec_K33_2",0,8.14
3,"15dec_K34_2",0,8.88
3,"15dec_K41_1",0,10.58
3,"15dec_K42_1",0,3.93
3,"15dec_K44_1",0,8.48
3,"15dec_K45_1",0,6.02
3,"15dec_K45_2",0,23.63
3,"15dec_K51_1",0,11.62
3,"15dec_K51_1",45.1,51.69
3,"15dec_K51_2",0,6.12
3,"15dec_K51_2",44.692,51.48
3,"15dec_K52_1",0,6.01
3,"15dec_K52_1",41.97,46.79
3,"15dec_K53_1",0,11.53
3,"15dec_K54_1",0,34.88
3,"15dec_K54_2",0,30.62
3,"15dec_K63_1",0,7.1
4,"14dec_N15_2",4.77,18.84
4,"14dec_N16_1",29.02,53.996
4,"14dec_N17_2",2.862,12.79
4,"14dec_N22_2",26.75,42.015
4,"14dec_N24_1",4.567,32.526
4,"15dec_D54_2",0.047,18.7
4,"15dec_K11_1",12.305,41.268
4,"15dec_K11_2",6.285,41.095
4,"15dec_K21_2",7.039,30.203
4,"15dec_K23_1",6.941,21.458
4,"15dec_K23_2",1.81,21.791
4,"15dec_K42_1",7.699,28.697
4,"15dec_K42_2",6.456,29.467
4,"15dec_K43_1",5.739,27.701
4,"15dec_K43_2",11.441,28.978
4,"15dec_K44_1",4.14,14.575
4,"15dec_K44_2",2.728,11.541
4,"15dec_K45_2",7.807,31.494
4,"15dec_K54_1",35.1,66.5
4,"15dec_K54_2",35.33,73.383
4,"15dec_K55_1",5.323,29.994
4,"15dec_K55_2",1.964,27.911
4,"15dec_N11_1",5.55,388.488
4,"15dec_N11_2",23.062,393.323
4,"15dec_N21_1",2.947,65.827
4,"15dec_N21_2",6.419,59.192
4,"16dec_D21_1",4.128,21.804
4,"16dec_D21_2",7.246,23.287
4,"16dec_D24_1",11.049,36.252
4,"16dec_D31_1",6.189,27.702
4,"16dec_D32_1",7.935,32.296
4,"16dec_D32_2",8.106,39.122
4,"16dec_D33_1",10.3,35.925
4,"16dec_D33_2",7.52,36.104
4,"16dec_D71_1",2.96,28.601
4,"16dec_D71_2",2.765,33.837
4,"16dec_D72_1",2.574,31.883
5,"15dec_K11_1",7.365,42.65
5,"15dec_K11_2",0,16.809
5,"15dec_K11_2",17.605,36.032
5,"15dec_K13_1",0,2.218
5,"15dec_K13_2",0,1.865
5,"15dec_K13_2",11.599,13.854
5,"15dec_K14_1",0.354,2.19
5,"15dec_K14_2",8.28,13.203
5,"15dec_K21_1",0,0.89
5,"15dec_K21_2",0,1.24
5,"15dec_K21_2",1.26,9.699
5,"15dec_K21_2",14.46,22.18
5,"15dec_K21_2",28.817,37.94
5,"15dec_K21_2",37.986,50.17
5,"15dec_K22_1",0.03,1.672
5,"15dec_K22_2",0,1.61
5,"15dec_K22_2",1.811,10.953
5,"15dec_K22_2",11.867,30.073
5,"15dec_K22_2",30.113,34.001
5,"15dec_K23_2",0,2.329
5,"15dec_K23_2",5.942,19.931
5,"15dec_K23_2",29.848,29.85
5,"15dec_K23_2",29.85,37.37
5,"15dec_K31_1",0,1.662
5,"15dec_K31_2",0,1.682
5,"15dec_K31_2",2.367,11.138
5,"15dec_K32_2",0,3.204
5,"15dec_K32_2",3.407,8.344
5,"15dec_K33_1",0,1.74
5,"15dec_K33_2",0,2.015
5,"15dec_K34_1",0,1.511
5,"15dec_K34_2",0,1.835
5,"15dec_K34_2",1.92,11.56
5,"15dec_K41_1",0,2.103
5,"15dec_K41_1",2.856,10.864
5,"15dec_K42_1",0,2.082
5,"15dec_K42_2",0,2.159
5,"15dec_K43_1",0,1.432
5,"15dec_K43_1",1.6,4.499
5,"15dec_K43_2",0,6.94
5,"15dec_K44_1",0,5.733
5,"15dec_K44_2",0,1.741
5,"15dec_K45_1",0,1.643
5,"15dec_K51_1",0.01,7.154
5,"15dec_K52_1",0,2.451
5,"15dec_K52_1",2.568,5.888
5,"15dec_K53_1",0,1.594
5,"15dec_K53_1",2.477,5.462
5,"15dec_K54_1",29.708,35.05
5,"15dec_K55_1",0,2.85
5,"15dec_K55_2",0,2.34
5,"15dec_K61_2",0,2.082
5,"15dec_K63_1",0,6.138
5,"15dec_K63_2",0,6.85
5,"15dec_N11_1",0,1.907
5,"15dec_N11_1",2.02,31.894
5,"15dec_N11_1",32.122,53.984
5,"15dec_N11_1",54.1,90.95
5,"15dec_N11_1",96.314,132.98
5,"15dec_N11_1",141.865,147.639
5,"15dec_N11_1",161.83,184.336
5,"15dec_N11_1",187.66,209.65
5,"15dec_N11_1",224.07,230.36
5,"15dec_N11_1",231.77,235.357
5,"15dec_N11_1",258.29,317.61
5,"15dec_N11_1",324.99,378.83
5,"15dec_N11_1",382.596,421.883
5,"15dec_N11_2",0,90.14
5,"15dec_N11_2",105.752,175.13
5,"15dec_N11_2",181.91,234.143
5,"15dec_N11_2",272.301,366.399
5,"15dec_N11_2",377.97,424.21
5,"15dec_N21_1",0.02,2.29
5,"15dec_N21_1",7.83,70.801
5,"15dec_N21_2",0,70.103
5,"15dec_N21_2",70.213,71.197
5,"16dec_D11_1",0,2.61
5,"16dec_D12_1",0,1.88
5,"16dec_D12_1",13.991,23.8
5,"16dec_D13_1",0,1.589
5,"16dec_D13_2",0,1.62
5,"16dec_D14_2",0,1.81
5,"16dec_D23_2",0,1.9
5,"16dec_D23_2",28.413,33.733
5,"16dec_D24_2",0,2.378
5,"16dec_D31_1",0,2.96
5,"16dec_D31_1",2.97,10.728
5,"16dec_D31_2",0,1.39
5,"16dec_D31_2",1.43,14.62
5,"16dec_D31_2",15.23,38.145
5,"16dec_D32_1",0,14.488
5,"16dec_D32_2",0,2.98
5,"16dec_D33_1",0,6.041
5,"16dec_D33_2",0,1.98
5,"16dec_D41_2",0,1.537
5,"16dec_D41_2",1.6,6.17
5,"16dec_D42_1",0,4.5
5,"16dec_D43_1",0,2.75
5,"16dec_D43_2",0,4.9
5,"16dec_D51_1",1.89,10.84
5,"16dec_D51_1",12.8,19.19
5,"16dec_D51_2",0,13.181
5,"16dec_D51_2",13.23,17.11
5,"16dec_D52_2",0,1.791
5,"16dec_D53_1",5.07,7.963
5,"16dec_D53_2",0,4.16
5,"16dec_D53_2",4.24,16.66
5,"16dec_D61_2",0,8.91
5,"16dec_D62_1",0,1.11
5,"16dec_D62_2",0,2.098
5,"16dec_D62_2",2.098,6.582
5,"16dec_D62_2",24.962,27.7
5,"16dec_D63_1",0,1.682
5,"16dec_D64_1",0,2
5,"16dec_D64_1",2,3.97
5,"16dec_D71_2",0,1.72
5,"16dec_D73_1",0,4.32
5,"16dec_D73_2",2.102,2.487
5,"16dec_K11_2",0,2.83
5,"16dec_K11_2",6.082,16.601
5,"16dec_K12_1",0,2.404
5,"16dec_K12_2",0,2.305
5,"16dec_K13_2",0,2.584
5,"16dec_K13_2",27.486,36.075
5,"16dec_K14_2",0,1.054
5,"16dec_K14_2",1.1,6.37
5,"16dec_K21_1",0,4.414
5,"16dec_K21_2",0,3.438
5,"16dec_K21_2",3.49,12.95
5,"16dec_K21_2",18.913,37.41
5,"16dec_K21_2",40.349,45.06
5,"16dec_K23_2",0,2.01
5,"16dec_K23_2",2.234,4.46
5,"16dec_K24_2",0,2.132
5,"16dec_K24_2",2.193,3.259
5,"16dec_K31_1",0,1.27
5,"16dec_K32_1",0,1.84
5,"16dec_K32_2",0,1.47
5,"16dec_K32_2",1.52,4.26
5,"16dec_K33_1",0,1.2
5,"16dec_K33_2",0,1.37
5,"16dec_K42_1",0,1.246
5,"16dec_K43_1",0,1.096
5,"16dec_K43_2",0,14.929
5,"16dec_K44_1",0,3.426
5,"16dec_K44_2",0,3.67
5,"16dec_K45_1",0,1.238
5,"16dec_K45_1",1.31,7.09
5,"16dec_K45_2",0,1.09
5,"16dec_K45_2",1.12,6.51
5,"16dec_K46_1",0,1.78
5,"16dec_K46_2",0,1.869
5,"16dec_K46_2",1.898,26.265
5,"16dec_K51_1",0,1.562
5,"16dec_K51_2",0,1.38
5,"16dec_K52_1",0,1.622
5,"16dec_K52_2",0,1.63
5,"16dec_K53_1",0,6.349
5,"16dec_K53_2",0,5.16
5,"16dec_K61_2",0,1.364
5,"16dec_K62_2",0,1.399
5,"16dec_K64_1",0,1.3
6,"15dec_N11_1",33.11,53.21
6,"15dec_N11_1",109.49,128.7
6,"15dec_N11_1",183,208.01
6,"15dec_N11_1",283.98,312.01
6,"15dec_N11_1",383.2,419.59
6,"15dec_N11_2",10.31,27.99
6,"15dec_N11_2",64.01,85.4
6,"15dec_N11_2",145.75,171.92
6,"15dec_N11_2",231.3,274.59
6,"15dec_N11_2",327.01,368.71
6,"15dec_N21_1",34.42,68.8
6,"15dec_N21_2",5.72,27.78
6,"16dec_N12_1",21.092,36.81
6,"16dec_N12_1",45.99,62.7
6,"16dec_N12_1",121.6,160.62
6,"16dec_N12_2",1.99,14.54
6,"16dec_N12_2",72.39,102.94
6,"16dec_N12_2",110.32,119.767
6,"16dec_N13_1",51.01,69.7
6,"16dec_N13_1",146.09,189.51
6,"16dec_N13_2",3.01,48.94
6,"16dec_N13_2",95.35,139.91
6,"16dec_N14_1",7.075,9.157
6,"16dec_N14_1",45.5,49.81
6,"16dec_N14_1",52.02,87.72
6,"16dec_N14_2",7.6,15.29
6,"16dec_N14_2",20.1,42.51
7,"16dec_K52_1",1.25,3.45
7,"16dec_N12_1",0,37.19
7,"16dec_N12_1",42.67,162.8
7,"16dec_N12_2",0,21.85
7,"16dec_N12_2",46.18,102.77
7,"16dec_N12_2",108.774,162.79
7,"16dec_N13_1",0,72.13
7,"16dec_N13_1",78.36,195.08
7,"16dec_N13_2",0,195.05
7,"16dec_N14_1",0,102.08
7,"16dec_N14_2",0,102.07
7,"19dec_N11_1",0,104.75
7,"19dec_N11_2",0,104.75
7,"19dec_N12_1",0,155.75
7,"19dec_N12_2",0,155.74
7,"19dec_N13_1",0,129.71
7,"19dec_N13_2",0,129.7
8,"16dec_K64_2",0,1.9
8,"16dec_N12_1",0.01,162.79
8,"16dec_N12_2",1,21.7
8,"16dec_N12_2",43.9,103.1
8,"16dec_N12_2",108.6,162.79
8,"16dec_N13_1",0.02,10.61
8,"16dec_N13_1",10.625,50.22
8,"16dec_N13_1",50.25,59.73
8,"16dec_N13_1",59.77,69.99
8,"16dec_N13_1",70.009,89.873
8,"16dec_N13_1",89.89,195.04
8,"16dec_N13_2",0.03,195.04
8,"16dec_N14_1",0.1,3
8,"16dec_N14_1",11.023,17.18
8,"16dec_N14_1",19.36,43.6
8,"16dec_N14_1",44.76,87.31
8,"16dec_N14_2",7.38,15.21
8,"16dec_N14_2",18.76,53.08
8,"16dec_N14_2",56.79,88.25
8,"16dec_N14_2",97.48,100
8,"16dec_O21_1",46.65,51.58
8,"19dec_N11_1",0.17,104.71
8,"19dec_N11_2",0.03,102.78
8,"19dec_N12_1",5.75,155.76
8,"19dec_N12_2",3.54,153.63
8,"19dec_N13_1",5.32,127.99
8,"19dec_N13_2",12.42,129.69
8,"19dec_N14_2",0.01,61.75
8,"22dec_D52_1",2,18.68
8,"22dec_D53_1",6.2,12.99
8,"22dec_D54_1",6.4,36.5
8,"22dec_D55_1",2,19.06
8,"22dec_D61_1",21,44.423
8,"22dec_D61_1",44.6,72.51
9,"19dec_K11_2",0,9.97
9,"19dec_K12_2",0,7.72
9,"19dec_K13_2",0,5.82
9,"19dec_K21_2",5.73,30.64
9,"19dec_K22_1",0,44.14
9,"19dec_K22_2",0,13.69
9,"19dec_K23_1",0,8.18
9,"19dec_K23_1",19.15,38.48
9,"19dec_K41_2",0,12.35
9,"19dec_K42_2",0,11.55
9,"19dec_N11_1",0,8.64
9,"19dec_N11_1",15.94,90.79
9,"19dec_N11_2",0.01,104.7
9,"19dec_N12_1",0,13.24
9,"19dec_N12_1",14.77,21.46
9,"19dec_N12_1",22.84,155.73
9,"19dec_N12_2",4.06,90.49
9,"19dec_N12_2",100.96,153.85
9,"19dec_N13_1",12.59,126.48
9,"19dec_N13_2",12.78,65.67
9,"19dec_N13_2",74.45,120.93
9,"19dec_N14_1",12.07,61.71
9,"19dec_N14_2",1.95,37.9
9,"19dec_N14_2",47.15,59.1
9,"22dec_D54_1",7.95,36.45
9,"22dec_D55_1",2.91,19.16
9,"22dec_K11_1",2.243,34.064
10,"19dec_N14_2",2.184,61.75
10,"22dec_D13_1",20.69,47.98
10,"22dec_K13_2",4.563,52.816
10,"22dec_K14_1",7.841,63
10,"22dec_K14_2",2.996,63
10,"22dec_N11_1",5.458,25.54
10,"22dec_N11_2",5.5,24.82
10,"22dec_N12_1",0,24.48
10,"22dec_N12_2",0,24.48
10,"22dec_N13_1",4.541,98.08
10,"22dec_N13_2",3.926,98.05
10,"22dec_N14_1",4.23,124.9
10,"22dec_N14_2",3.137,124.58
10,"22dec_N15_1",1.727,101.46
10,"22dec_N15_2",1.02,101.38
10,"22dec_N16_1",7.595,114.36
10,"22dec_N16_2",7.452,114.34
11,"10dec_D11_1",0.01,105.28
11,"10dec_D11_1",143.12,146.833
11,"10dec_D11_1",150.768,204.17
11,"10dec_D31_1",0.17,6.398
11,"10dec_D42_1",0.02,2.22
11,"10dec_D42_2",0.02,1.385
11,"10dec_D51_1",0.03,1.233
11,"10dec_D51_2",0.01,4.17
11,"10dec_D52_1",0,4.44
11,"10dec_D52_2",0,1.39
11,"10dec_D52_2",29.06,30.46
11,"10dec_D61_1",1.13,9
11,"10dec_D61_2",0.01,0.867
11,"10dec_D63_1",0.01,4.31
11,"10dec_D64_1",0.01,1.73
11,"10dec_K12_1",0.01,4.44
11,"10dec_K21_2",2.47,5.782
11,"10dec_K61_1",18.422,23.446
11,"10dec_K71_1",10.54,14.549
11,"10dec_K71_1",26.915,33.68
11,"10dec_K72_1",12.529,16.996
11,"10dec_K72_1",21.157,30.86
11,"10dec_K72_2",0.03,0.973
11,"10dec_D11_2",0,103.762
11,"10dec_D11_2",142.13,150.881
11,"10dec_D11_2",160.554,193.283
11,"10dec_D11_2",197.401,200.041
11,"10dec_D11_2",256.597,297.49
11,"10dec_D11_2",308.195,360.38
11,"10dec_N11_1",13.415,200.4
11,"10dec_N11_1",205.914,252.703
11,"10dec_N11_1",260.65,336.961
11,"10dec_N11_1",348.281,353.141
11,"10dec_N11_1",355.041,389.461
11,"10dec_N11_1",394.65,405.161
11,"10dec_N11_1",443.721,533.769
11,"10dec_N11_1",536.441,555.051
11,"10dec_N11_1",563.881,744.08
11,"10dec_N11_2",24.727,92.89
11,"10dec_N11_2",92.906,319.687
11,"10dec_N11_2",325.978,330.546
11,"10dec_N11_2",352.39,406.647
11,"10dec_N11_2",409.416,415.07
11,"10dec_N11_2",418.196,429.148
11,"10dec_N11_2",439.442,549.206
11,"10dec_N11_2",551.716,553.4
11,"10dec_N11_2",560.064,742.45
11,"10dec_O11_1",140.339,178.782
11,"10dec_O11_1",257.888,310.363
11,"10dec_O11_1",421.974,428.981
11,"10dec_O11_1",442.34,474.774
11,"10dec_O11_1",585.543,637.434
11,"10dec_O11_1",684.115,731.152
11,"10dec_O11_2",0.111,37.92
11,"10dec_O15_1",1.392,26.701
11,"10dec_O15_2",0.125,6.849
11,"10dec_O15_2",17.067,25.613
11,"10dec_O16_2",0.281,5.341
11,"14dec_D12_1",1.081,5.08
11,"14dec_D12_1",13.719,16.979
11,"14dec_D13_1",0.761,7.254
11,"14dec_D13_1",16.461,19.781
11,"14dec_D14_1",0.035,4.755
11,"14dec_D14_2",20.661,23.781
11,"14dec_D21_1",0.062,5.05
11,"14dec_D21_2",0,5.801
11,"14dec_D31_1",0.09,6.458
11,"14dec_D32_1",0.084,6.281
11,"14dec_D33_1",0.016,4.536
11,"14dec_D34_1",0.13,3.81
11,"14dec_D34_2",0.026,3.081
11,"14dec_D41_1",0.078,5.421
11,"14dec_D41_2",0.052,3.741
11,"14dec_D42_1",0.15,2.721
11,"22dec_D73_1",0.058,6.832
11,"22dec_D73_2",0.084,2.721
11,"22dec_K11_1",1.13,6.101
11,"22dec_K11_1",33.826,47.36
11,"22dec_K11_2",0.139,3.601
11,"22dec_K11_2",26.541,31.101
11,"22dec_K11_2",33.861,47.36
11,"22dec_K12_1",0.064,1.904
11,"22dec_K12_2",0.016,5.181
11,"22dec_K13_1",0,2.034
11,"22dec_K13_2",0.101,9.012
11,"22dec_K14_2",1.738,13.228
11,"22dec_K21_2",0.262,4.812
11,"22dec_K21_2",8.518,22.49
11,"22dec_K21_2",31.674,35.364
11,"22dec_K23_1",0.158,2.909
11,"22dec_K32_2",0.083,5.173
11,"22dec_K41_2",0.299,17.881
11,"22dec_K43_2",3.81,6.366
11,"22dec_K44_1",0.177,8.14
11,"22dec_K44_1",19.452,20.901
11,"22dec_K45_2",0.1,3.68
11,"22dec_K51_1",0.365,13.924
11,"22dec_K51_1",27.026,29.459
11,"22dec_K51_1",46.781,51.997
11,"22dec_K53_1",15.8,17.79
11,"22dec_K54_1",15.973,17.985
11,"22dec_K54_1",75.78,77.54
11,"22dec_K61_2",0.028,8.548
11,"22dec_K62_1",0.174,7.372
11,"22dec_K62_2",3.063,15.973
11,"22dec_K62_2",19.723,22.313
11,"22dec_K63_2",2.721,12.928
11,"22dec_N11_1",0.108,6.769
11,"22dec_N11_1",7.219,15.872
11,"22dec_N11_1",18.062,25.54
11,"22dec_N11_2",0.87,10.621
11,"22dec_N11_2",16.441,25.54
11,"22dec_N12_1",0.34,4.481
11,"22dec_N12_1",6.341,24.48
11,"22dec_N12_2",0.32,4.161
11,"22dec_N13_1",3.476,93.161
11,"22dec_N13_1",94.55,100.44
11,"22dec_N13_2",5.741,10.741
11,"22dec_N13_2",15.341,30.761
11,"22dec_N13_2",31.955,56.281
11,"22dec_N13_2",67.981,85.601
11,"22dec_N13_2",89.781,93.281
11,"22dec_N13_2",98.087,100.44
11,"22dec_N14_1",3.721,7.421
11,"22dec_N14_1",8.782,71.681
11,"22dec_N14_1",75.072,88.401
11,"22dec_N14_1",97.261,114.381
11,"22dec_N14_1",117.037,125.86
11,"22dec_N14_2",3.4,31.561
11,"22dec_N14_2",33.341,35.601
11,"22dec_N14_2",40.234,62.421
