"ID","File","Start","End"
2,"14dec_K61_1",34.026,36.32
2,"14dec_K61_2",2.04,7.173
2,"14dec_K61_2",11.293,17.813
2,"14dec_K61_2",30.726,36.366
2,"14dec_K62_1",0.826,15.1
2,"14dec_K62_1",19.353,24.733
2,"14dec_K62_2",20.54,22.166
2,"14dec_K63_1",0.745,10.645
2,"14dec_K63_1",19.025,20.825
2,"14dec_K63_1",22.36,33.15
2,"14dec_K63_2",29.995,33.67
2,"14dec_N16_1",2.235,5.055
2,"14dec_N22_2",51.905,53.57
2,"14dec_N23_1",3.783,6.554
2,"14dec_N24_1",2.405,3.593
2,"15dec_D12_1",57.3,60.893
2,"15dec_D21_1",0,4.626
2,"15dec_D21_1",7.246,28.286
2,"15dec_D21_1",50.36,54.466
2,"15dec_D21_1",56.253,78.38
2,"15dec_D21_1",168.473,192.206
2,"15dec_D21_1",193.94,200.32
2,"15dec_D21_2",0.04,21.5
2,"15dec_D21_2",44.36,80.32
2,"15dec_D21_2",98.16,101.2
2,"15dec_D21_2",147.92,200.06
2,"15dec_D41_2",68.392,75.5
2,"15dec_D41_2",114.107,128.928
2,"15dec_D41_2",182.285,199.285
2,"15dec_D41_2",229.75,243.928
2,"15dec_D41_2",296.107,303.464
2,"15dec_D51_1",64.52,92.85
2,"15dec_D51_2",0.01,2.92
2,"15dec_D51_2",64.79,86.75
2,"15dec_D51_2",88.22,92.6
2,"15dec_D52_1",58.17,80.1
2,"15dec_D52_2",56.956,61.229
2,"15dec_D52_2",66.373,74.093
2,"15dec_D52_2",75.37,78.633
2,"15dec_D53_1",70.71,76.72
2,"15dec_D71_1",6.005,36.875
2,"15dec_D71_2",4.01,36.6
2,"15dec_D72_1",11.613,16.913
2,"15dec_D72_1",19.096,50.556
3,"14dec_D71_1",11.134,22.14
3,"14dec_D71_1",29.81,34.9
3,"14dec_D71_1",37.94,44.9
3,"14dec_D71_2",11.9,19.92
3,"14dec_D71_2",30.059,33.1
3,"14dec_D72_1",4.52,17.14
3,"14dec_D72_1",20.31,39
3,"14dec_D72_2",5.2,38.94
3,"14dec_D73_1",0,2.1
3,"14dec_D73_1",13.68,18.14
3,"14dec_D73_1",35.1,39.82
3,"14dec_D73_2",3.518,11.67
3,"14dec_D73_2",15.65,20.16
3,"14dec_D73_2",21.73,27.11
3,"14dec_D73_2",35.2,39.8
3,"14dec_D74_1",4.82,10.6
3,"14dec_D74_2",6.98,21.09
3,"14dec_K22_1",20.28,22.78
3,"14dec_K22_1",38.69,40.88
3,"14dec_K22_1",79.54,82.52
3,"14dec_K22_1",97.78,100.58
3,"14dec_K22_1",178.26,181.62
3,"14dec_K22_2",37.27,38.96
3,"14dec_K22_2",78.7,82.47
3,"14dec_K22_2",187.07,189.47
3,"14dec_K33_1",0,2.457
3,"14dec_K41_1",0,3.06
3,"14dec_K41_1",26.27,39.55
3,"14dec_K41_1",116.92,122.89
3,"14dec_K41_1",177.646,190.94
3,"14dec_K41_1",196.82,202.86
3,"14dec_K41_1",214.32,219.516
3,"14dec_K41_2",0,4.89
3,"14dec_K41_2",22.8,36.17
3,"14dec_K41_2",93.67,97.79
3,"14dec_K41_2",98.91,104.19
3,"14dec_K41_2",111.14,122.13
3,"14dec_K41_2",178.09,202.056
3,"14dec_K44_2",28.26,31.55
3,"14dec_K51_1",42.9,56.39
3,"14dec_K51_1",63.88,71.8
3,"14dec_K51_2",5.11,42.47
3,"14dec_K51_2",44.87,52.11
3,"14dec_K51_2",120.38,148.21
3,"14dec_K52_1",55.11,74.22
3,"14dec_K52_1",87.09,91.44
3,"14dec_K52_1",104.27,114.69
3,"14dec_K52_2",3.52,42.07
3,"14dec_K52_2",56.27,77.42
3,"14dec_K54_1",7.5,10.65
3,"14dec_K54_2",5.28,32.86
3,"14dec_K61_1",1.16,22.22
3,"14dec_K61_1",33.927,36.31
3,"14dec_K61_2",2.59,7.13
3,"14dec_K61_2",11.77,17.67
3,"14dec_K61_2",33.296,36.31
3,"14dec_K62_1",0.61,24.86
3,"14dec_K63_1",0.68,10.83
3,"14dec_K63_1",18.64,33.2
3,"14dec_K63_2",30.05,33.22
3,"14dec_N23_1",3.67,7.09
3,"14dec_N24_1",1.89,5.24
3,"15dec_D12_1",57.06,61.15
3,"15dec_D21_1",0,26.07
3,"15dec_D21_1",50.97,79.63
3,"15dec_D21_1",170.42,200.3
3,"15dec_D21_2",0,21.29
3,"15dec_D21_2",43.99,55.222
3,"15dec_D21_2",60.921,80.136
3,"15dec_D21_2",155.15,200.02
3,"15dec_D41_1",65.62,87.238
3,"15dec_D41_1",111.01,130.92
3,"15dec_D41_1",182.02,197.64
3,"15dec_D41_1",295.359,312.36
3,"15dec_D41_2",68.36,79.024
3,"15dec_D41_2",113.131,134.165
3,"15dec_D41_2",181.961,202.368
3,"15dec_D41_2",227.743,245.034
3,"15dec_D41_2",295.65,312.09
3,"15dec_D51_1",64.4,92.82
3,"15dec_D51_2",0,2.9
3,"15dec_D51_2",64.81,92.59
3,"15dec_D52_1",57.13,82.13
3,"15dec_D52_2",57.606,81.24
3,"15dec_D71_1",5.28,36.53
3,"15dec_D71_2",3.35,36.59
3,"15dec_D72_1",0,5.56
3,"15dec_D72_1",10.53,50.54
3,"15dec_D72_2",9.84,50.27
3,"15dec_D73_1",6.06,35.89
3,"15dec_D73_2",2.9,35.94
3,"15dec_K23_1",42.26,47.9
3,"15dec_K23_2",43.01,47.67
3,"15dec_K33_1",35,45.58
3,"15dec_K33_2",35.82,45.34
3,"15dec_K34_1",46.01,54.99
3,"15dec_K34_2",45.27,54.77
3,"15dec_K41_1",45.35,54.99
3,"15dec_K41_2",39.717,54.7
3,"15dec_K43_1",5.59,36.99
3,"15dec_K43_2",6.79,40.34
3,"15dec_K44_1",8.48,20.83
3,"15dec_K44_2",9.61,20.59
3,"15dec_K45_2",43.617,59.42
3,"15dec_K51_2",6.13,44.7
3,"15dec_K52_2",2.89,44.22
3,"15dec_K53_1",11.54,49.11
3,"15dec_K53_2",2.92,48.69
3,"15dec_K54_1",48.12,71.07
3,"15dec_K54_2",30.62,82.06
3,"15dec_K55_2",1.71,40.2
3,"15dec_K61_1",2.615,50.2
3,"15dec_K61_2",3.111,10.07
3,"15dec_K62_1",3.97,46.9
3,"15dec_K62_2",4.116,15.35
3,"15dec_K63_1",7.1,48.675
4,"14dec_N14_1",5.531,11.234
4,"14dec_N14_1",16.434,21.145
4,"14dec_N14_1",34.932,40.33
4,"14dec_N14_2",19.477,22.933
4,"14dec_N16_1",2.211,5.247
4,"14dec_N16_2",1.778,5.117
4,"14dec_N16_2",14.832,18.5
4,"14dec_N16_2",32.961,37.125
4,"14dec_N17_1",4.071,9.914
4,"14dec_N21_1",5.003,8.061
4,"14dec_N21_2",1.707,6.989
4,"14dec_N21_2",25.416,28.276
4,"14dec_N21_2",31.056,34.352
4,"14dec_N22_2",2.69,4.687
4,"14dec_N22_2",26.748,31.565
4,"14dec_N23_1",3.653,7.506
4,"14dec_N23_2",2.438,6.095
4,"14dec_N24_1",1.73,5.148
4,"14dec_N25_1",7.336,13.435
4,"14dec_N25_2",5.322,12.04
4,"14dec_N26_1",8.68,15
4,"15dec_D12_2",60.223,63.77
4,"15dec_D21_1",0.05,5.5
4,"15dec_D21_1",8.254,23.439
4,"15dec_D21_1",46.204,66.38
4,"15dec_D21_1",72.25,80.15
4,"15dec_D21_1",160.825,163.512
4,"15dec_D21_1",171.022,182.112
4,"15dec_D21_1",184.456,198.084
4,"15dec_D21_2",0,14.05
4,"15dec_D21_2",17.564,26.88
4,"15dec_D21_2",39.744,54.331
4,"15dec_D21_2",69.812,79.934
4,"15dec_D21_2",145.579,165.228
4,"15dec_D21_2",168.354,200.06
4,"15dec_D41_1",66.537,82.03
4,"15dec_D41_1",111.17,118.86
4,"15dec_D41_1",182.379,195.44
4,"15dec_D41_1",295.795,306.15
4,"15dec_D41_2",6.07,11.16
4,"15dec_D41_2",68.435,78.561
4,"15dec_D41_2",113.074,126.98
4,"15dec_D41_2",182.92,200.81
4,"15dec_D41_2",236.53,243.9
4,"15dec_D41_2",296.575,305.99
4,"15dec_D51_1",64.913,86.429
4,"15dec_D51_2",0,4.234
4,"15dec_D51_2",65.798,80.814
4,"15dec_D52_1",58.299,77.3
4,"15dec_D52_2",57.633,70.036
4,"15dec_D53_1",72.136,76.72
4,"15dec_D71_1",7.463,15.695
4,"15dec_D71_1",19.856,35.9
4,"15dec_D71_2",4.084,22.49
4,"15dec_D71_2",26.193,36.467
4,"15dec_D72_1",11.248,20.215
4,"15dec_D72_1",25.143,39.436
4,"15dec_D72_1",43.718,49.664
4,"15dec_D72_2",10.93,20.91
4,"15dec_D72_2",26.92,29.58
4,"15dec_D72_2",40.702,46.066
4,"15dec_D73_1",6.354,9.574
4,"15dec_D73_1",11.773,19.586
4,"15dec_D73_1",24.241,35.56
4,"15dec_D73_2",10.23,13.373
4,"15dec_D73_2",19.524,22.965
4,"15dec_D73_2",25.824,35.723
4,"15dec_K22_2",34.74,37.899
4,"15dec_K23_1",44.044,47.814
4,"15dec_K33_1",37.185,44.22
4,"15dec_K33_2",36.968,45.35
4,"15dec_K34_2",46.062,50.242
4,"15dec_K41_1",48.255,52.672
4,"15dec_K41_2",50.612,54.354
4,"15dec_K43_1",5.739,29.36
4,"15dec_K43_2",7.477,15.391
4,"15dec_K43_2",19.762,25.465
4,"15dec_K43_2",31.137,37.511
4,"15dec_K44_1",12.633,19.777
4,"15dec_K44_2",11.238,18.986
4,"15dec_K45_2",41.453,48.69
4,"15dec_K51_1",16.987,22.272
4,"15dec_K51_1",42.984,46.558
4,"15dec_K51_2",6.619,19.99
4,"15dec_K51_2",25.245,32.837
4,"15dec_K51_2",36.172,45.017
4,"15dec_K52_1",9.889,18.8
4,"15dec_K52_1",37.14,44.216
4,"15dec_K52_2",3.393,13.284
4,"15dec_K52_2",18.639,25.168
4,"15dec_K52_2",30.957,35.679
4,"15dec_K53_1",11.838,17.374
4,"15dec_K53_1",27.869,44.857
4,"15dec_K53_2",2.913,15.04
4,"15dec_K53_2",21.765,35.222
4,"15dec_K53_2",39.738,47.41
4,"15dec_K54_1",35.122,45.81
4,"15dec_K54_1",49.697,61.47
4,"15dec_K54_1",65.91,72.13
4,"15dec_K54_2",32.24,51.019
4,"15dec_K54_2",59.001,67.377
4,"15dec_K54_2",72.745,78.88
4,"15dec_K55_1",10,18.819
4,"15dec_K55_2",2.101,9.297
4,"15dec_K55_2",12.095,16.423
4,"15dec_K55_2",23.864,28.57
4,"15dec_K55_2",33.138,37.97
4,"15dec_K61_1",4.561,22.23
4,"15dec_K61_1",27.831,43.85
4,"15dec_K61_2",6.065,10.917
4,"15dec_K62_1",4.703,14.91
4,"15dec_K62_1",17.956,33.47
4,"15dec_K62_1",37.075,43.269
4,"15dec_K62_2",5.43,13.846
4,"15dec_K63_1",8.063,20.665
4,"15dec_K63_1",35.782,41.307
4,"15dec_K63_2",7.323,14.69
4,"15dec_N11_1",137.556,142.118
4,"15dec_N11_1",148.179,157.23
4,"15dec_N11_1",185.09,188.071
4,"15dec_N11_1",235.9,241.11
4,"15dec_N11_1",250.036,254.912
4,"15dec_N11_2",175.854,179.003
4,"15dec_N11_2",236.804,242.41
4,"15dec_N11_2",250.28,254.674
4,"16dec_D21_1",3.803,9.227
4,"16dec_D21_1",14.775,22.288
4,"16dec_D21_1",26.379,33.55
4,"16dec_D21_2",5.33,9.04
4,"16dec_D21_2",13.071,19.2
4,"16dec_D21_2",24.693,31.856
4,"16dec_D22_1",3.437,14.26
4,"16dec_D22_1",19.284,29.93
4,"16dec_D22_2",2.878,18.23
4,"16dec_D22_2",24.309,30.093
4,"16dec_D23_1",24.036,29.412
4,"16dec_D23_1",37.077,44.142
4,"16dec_D23_2",36.738,46.06
4,"16dec_D24_1",17.257,25.446
4,"16dec_D24_1",32.825,41.08
4,"16dec_D24_2",11.996,15.929
4,"16dec_D24_2",24.934,30.758
4,"16dec_D24_2",34.399,42.017
4,"16dec_D43_1",32.949,35.937
4,"16dec_D62_1",10.589,15.73
4,"16dec_D71_1",8.622,18.29
4,"16dec_D71_1",26.9,35.71
4,"16dec_D71_2",12.569,23.05
4,"16dec_D71_2",32.987,36.031
4,"16dec_D72_1",7.508,32.82
5,"15dec_D72_2",5.482,7.11
5,"15dec_D72_2",9.908,12.315
5,"15dec_D72_2",12.402,16.007
5,"15dec_D72_2",22.738,24.307
5,"15dec_D72_2",27.3,28.4
5,"15dec_D72_2",31.107,32.557
5,"15dec_D72_2",36.807,38.214
5,"15dec_D72_2",38.409,39.306
5,"15dec_D72_2",41.014,42.721
5,"15dec_D72_2",46.759,48.797
5,"15dec_D73_1",6.018,7.305
5,"15dec_D73_1",11.663,19.065
5,"15dec_D73_1",21.29,35.737
5,"15dec_D73_2",8.105,14.842
5,"15dec_D73_2",17.512,20.172
5,"15dec_D73_2",23.492,25.878
5,"15dec_D73_2",27.707,35.54
5,"15dec_K12_1",0,2.041
5,"15dec_K12_2",0,2.9
5,"15dec_K13_2",5.844,7.462
5,"15dec_K14_1",0.01,0.354
5,"15dec_K14_2",0,6.54
5,"15dec_K14_2",6.574,8.269
5,"15dec_K22_2",34.001,36.183
5,"15dec_K23_1",24.51,30.26
5,"15dec_K23_2",37.407,43.13
5,"15dec_K23_2",43.82,47.04
5,"15dec_K31_2",11.168,19.454
5,"15dec_K32_1",0,2.058
5,"15dec_K32_2",41.925,52.415
5,"15dec_K41_2",0,2.51
5,"15dec_K41_2",2.754,10.332
5,"15dec_K41_2",24.945,28.28
5,"15dec_K41_2",41.79,49.52
5,"15dec_K42_2",36.033,39.573
5,"15dec_K43_1",4.54,12.809
5,"15dec_K43_1",12.887,21.8
5,"15dec_K43_1",22.83,37.207
5,"15dec_K43_1",37.301,40.016
5,"15dec_K43_2",7.052,16.69
5,"15dec_K43_2",16.73,24.75
5,"15dec_K43_2",25.59,37.456
5,"15dec_K44_1",5.746,14.739
5,"15dec_K44_2",11.237,14.253
5,"15dec_K45_2",3.424,22.526
5,"15dec_K45_2",39.067,41.518
5,"15dec_K45_2",41.544,55.365
5,"15dec_K51_1",18.55,21.527
5,"15dec_K51_2",5.3,11.74
5,"15dec_K51_2",14.398,16.75
5,"15dec_K51_2",17.87,32.348
5,"15dec_K51_2",35.113,45.218
5,"15dec_K52_1",7.035,10.114
5,"15dec_K52_1",10.301,14.796
5,"15dec_K52_1",15.652,18.978
5,"15dec_K52_1",37.969,41.751
5,"15dec_K52_2",0,2.127
5,"15dec_K52_2",2.268,16.205
5,"15dec_K52_2",16.364,19.6
5,"15dec_K52_2",23.41,26.674
5,"15dec_K52_2",26.92,36.534
5,"15dec_K52_2",41.383,43.897
5,"15dec_K53_1",8.725,15.85
5,"15dec_K53_1",16.228,23.725
5,"15dec_K53_1",24.141,44.278
5,"15dec_K53_2",3.89,13.308
5,"15dec_K53_2",17.48,35.324
5,"15dec_K53_2",35.53,44.26
5,"15dec_K54_1",35.085,42.055
5,"15dec_K54_1",44.48,81.179
5,"15dec_K54_2",30.061,37.736
5,"15dec_K54_2",38.635,41.416
5,"15dec_K54_2",44.998,71.7
5,"15dec_K54_2",71.9,73.99
5,"15dec_K54_2",75.81,81.362
5,"15dec_K55_1",8.46,14.34
5,"15dec_K55_1",33.757,35.76
5,"15dec_K55_2",2.35,10.146
5,"15dec_K55_2",11.698,16.65
5,"15dec_K55_2",18.035,40
5,"15dec_K61_1",0,1.53
5,"15dec_K61_1",2.52,23.61
5,"15dec_K61_1",26.838,50.118
5,"15dec_K61_2",2.778,11.338
5,"15dec_K62_1",0,1.651
5,"15dec_K62_1",1.883,14.848
5,"15dec_K62_1",15.174,42.154
5,"15dec_K62_2",0,3.611
5,"15dec_K62_2",3.92,14.968
5,"15dec_K63_1",6.422,20.798
5,"15dec_K63_1",24.761,30.294
5,"15dec_K63_1",31.06,40.553
5,"15dec_K63_1",41.248,48.236
5,"15dec_K63_2",6.844,15.201
5,"15dec_N11_1",91.087,96.314
5,"15dec_N11_1",133.138,141.865
5,"15dec_N11_1",147.639,161.69
5,"15dec_N11_1",184.366,187.632
5,"15dec_N11_1",209.67,224.04
5,"15dec_N11_1",230.392,231.77
5,"15dec_N11_1",235.357,258.29
5,"15dec_N11_1",317.61,324.99
5,"15dec_N11_1",378.83,382.577
5,"15dec_N11_1",421.883,424.83
5,"15dec_N11_2",90.15,97.936
5,"15dec_N11_2",175.15,181.891
5,"15dec_N11_2",234.143,272.301
5,"15dec_N11_2",366.399,377.97
5,"15dec_N21_1",2.3,7.78
5,"15dec_N21_1",70.869,73.339
5,"15dec_N21_2",71.197,73.12
5,"16dec_D12_1",24.24,30.06
5,"16dec_D21_1",3.21,9.559
5,"16dec_D21_1",10.453,32.804
5,"16dec_D21_2",3.72,9.22
5,"16dec_D21_2",9.26,26.479
5,"16dec_D21_2",26.673,32.447
5,"16dec_D22_1",0,1.885
5,"16dec_D22_1",3.82,30.84
5,"16dec_D22_2",0,2.282
5,"16dec_D22_2",2.435,15.23
5,"16dec_D22_2",15.35,30.94
5,"16dec_D23_1",0,2.022
5,"16dec_D23_1",18.593,47.36
5,"16dec_D23_2",1.9,28.369
5,"16dec_D23_2",33.75,46.512
5,"16dec_D24_1",3.102,6.775
5,"16dec_D24_1",11.151,50.2
5,"16dec_D24_2",2.88,44.559
5,"16dec_D41_2",6.17,9.8
5,"16dec_D43_1",32.423,34.647
5,"16dec_D43_2",32.04,36.18
5,"16dec_D51_1",0,1.856
5,"16dec_D64_2",0,1.407
5,"16dec_D71_1",7.387,9.6
5,"16dec_D71_1",11.341,14.004
5,"16dec_D71_1",14.942,18.359
5,"16dec_D71_1",27.14,33.148
5,"16dec_D71_2",11.367,19.554
5,"16dec_D71_2",19.618,23.425
5,"16dec_D71_2",26.94,28.4
5,"16dec_D71_2",31.632,34.354
5,"16dec_D72_1",0,1.642
5,"16dec_D72_1",7.05,10.017
5,"16dec_D72_1",10.057,30.071
5,"16dec_D72_1",30.108,35.531
5,"16dec_D72_2",0,1.674
5,"16dec_D72_2",6.67,35.38
5,"16dec_D73_1",7.44,10.253
5,"16dec_D73_1",15.169,18.314
5,"16dec_D73_1",24.135,30.075
5,"16dec_D73_2",0,2.102
5,"16dec_D73_2",8.106,8.838
5,"16dec_D73_2",17.82,36.512
5,"16dec_K24_2",45.83,48.57
5,"16dec_K42_1",21.82,23.216
5,"16dec_K42_2",3.914,5.618
5,"16dec_K42_2",17.555,18.701
5,"16dec_K42_2",21.991,24.453
5,"16dec_K43_2",14.93,21.588
5,"16dec_K43_2",28.517,31.546
5,"16dec_K44_1",4.433,12.344
5,"16dec_K44_2",3.681,12.32
5,"16dec_K51_1",28.113,31.303
5,"16dec_K51_2",1.394,34.69
5,"16dec_K51_2",34.86,38.102
5,"16dec_K52_1",7.234,12.44
5,"16dec_K52_2",1.641,7.131
5,"16dec_K52_2",7.279,20.1
5,"16dec_K52_2",29.394,44.711
5,"16dec_K53_1",6.38,12.17
5,"16dec_K53_1",19.98,22.932
5,"16dec_K53_1",37.807,45.547
5,"16dec_K53_2",5.16,17.437
5,"16dec_K53_2",17.835,20.92
5,"16dec_K53_2",25.957,29.62
5,"16dec_K53_2",32.347,44.924
5,"16dec_K61_1",0,19.408
5,"16dec_K61_1",19.495,32.478
5,"16dec_K62_1",7.21,14.36
5,"16dec_K62_1",15.401,21.949
5,"16dec_K63_1",0,3.247
5,"16dec_K63_1",4.107,9.779
5,"16dec_K63_1",14,21.397
5,"16dec_K63_1",21.47,35.845
5,"16dec_K63_2",0,3.177
5,"16dec_K63_2",37.004,40.04
5,"16dec_K64_1",1.33,24.952
6,"15dec_K63_2",7.533,14.745
6,"15dec_N11_1",147.76,157.7
6,"16dec_D21_1",2.51,34.4
6,"16dec_D21_2",3.98,27.83
6,"16dec_D22_1",4.8,28.42
6,"16dec_D22_2",5.02,31.77
6,"16dec_D23_2",14.45,25.5
6,"16dec_D23_2",35.8,47.11
6,"16dec_D24_2",12,45.41
6,"16dec_D43_1",32.29,36.2
6,"16dec_D71_2",12.51,21.01
6,"16dec_D72_1",7.69,14.2
6,"16dec_D72_1",15.948,32.7
6,"16dec_D72_2",8.521,16.01
6,"16dec_D73_1",24.28,29.09
6,"16dec_K42_1",22.91,27.51
6,"16dec_K42_2",22.127,25
6,"16dec_K43_1",30.02,32.98
6,"16dec_K43_2",29,32.6
6,"16dec_K44_1",4.2,10.39
6,"16dec_K44_2",3.39,6.2
6,"16dec_K45_1",7.8,11.5
6,"16dec_K45_2",6.91,10.82
6,"16dec_K51_2",11.62,23
6,"16dec_K51_2",30,36.82
6,"16dec_K52_2",2,12.58
6,"16dec_K52_2",34.89,45.475
6,"16dec_K53_1",14.99,20.52
6,"16dec_K53_2",7.92,17.32
6,"16dec_K53_2",32.64,41.72
6,"16dec_K61_1",2.32,19.02
6,"16dec_K61_1",23.81,31.58
6,"16dec_K62_1",7.543,23.915
6,"16dec_K62_2",20.955,25.26
6,"16dec_K63_1",12.92,29.31
