"ID","File","Start","End"
4,"14dec_N21_1",36.377,40.031
4,"14dec_N21_2",17.741,21.082
4,"14dec_N21_2",36.536,39.991
4,"14dec_N22_2",14.43,19.782
4,"14dec_N23_1",33.727,41.286
4,"14dec_N23_2",29.98,34.08
4,"14dec_N23_2",43.114,45.471
4,"14dec_N24_2",20.9,23.41
4,"14dec_N24_2",35.285,38.859
4,"14dec_N25_1",27.745,35.452
4,"14dec_N25_2",0.859,3.69
4,"14dec_N25_2",27.037,32.203
4,"14dec_N26_2",20.638,30.48
4,"15dec_D11_1",2.56,7.078
4,"15dec_D11_1",41.605,54.39
4,"15dec_D31_1",9.541,23.694
4,"15dec_D31_1",31.828,42.535
4,"15dec_D31_1",81.747,95.13
4,"15dec_D31_1",100.975,111.986
4,"15dec_D31_1",114.675,118.183
4,"15dec_D33_1",13.453,21.11
4,"15dec_D33_1",27.384,34.142
4,"15dec_D33_1",41.03,44.748
4,"15dec_D33_2",12.874,19.039
4,"15dec_D52_1",5.66,10.259
4,"15dec_D52_1",35.935,40.16
4,"15dec_D53_2",4.99,9.353
4,"15dec_D54_2",4.507,10.575
4,"15dec_D61_1",0.142,4.269
4,"15dec_D62_2",35.85,38.747
4,"15dec_D63_1",31.97,37.07
4,"15dec_D63_1",45.15,49.535
4,"15dec_D63_2",1.916,11.008
4,"15dec_K11_1",23.697,36.969
4,"15dec_K14_1",9.848,13.376
4,"15dec_K21_1",4.515,9.786
4,"15dec_K21_1",12.393,16.016
4,"15dec_K21_1",18.118,23.38
4,"15dec_K21_1",25.946,30.46
4,"15dec_K21_1",46.855,50.187
4,"15dec_K21_2",13.665,18.444
4,"15dec_K21_2",29.21,38.992
4,"15dec_K22_1",5.384,13.82
4,"15dec_K22_1",19.5,23.06
4,"15dec_K22_1",27.475,33.782
4,"15dec_K22_1",44.039,47.183
4,"15dec_K22_2",15.815,20.16
4,"15dec_K22_2",27.743,32.128
4,"15dec_K22_2",37.899,42.462
4,"15dec_K23_1",0,3.023
4,"15dec_K23_1",10.799,17.657
4,"15dec_K23_1",31.425,39.43
4,"15dec_K23_2",7.204,12.082
4,"15dec_K23_2",19.28,22.52
4,"15dec_K23_2",29.787,37.29
4,"15dec_K44_1",2.589,7.534
4,"15dec_K45_1",2.535,6.908
4,"15dec_N11_1",37.299,50.26
4,"15dec_N11_1",65.116,83.05
4,"15dec_N11_1",108.106,124.227
4,"15dec_N11_1",144.262,147.7
4,"15dec_N11_1",164.818,168.719
4,"15dec_N11_1",268.776,275.262
4,"15dec_N11_1",301.387,306.869
4,"15dec_N11_1",362.093,371.75
4,"15dec_N11_2",123.753,130.286
4,"15dec_N11_2",210.532,216.771
4,"15dec_N11_2",290.515,302.539
4,"15dec_N11_2",389.537,397.474
4,"15dec_N21_1",8.515,12.944
4,"15dec_N21_1",23.976,28.347
4,"15dec_N21_1",37.267,44.618
4,"15dec_N21_1",54.654,62.782
4,"15dec_N21_2",36.179,42.507
4,"15dec_N21_2",52.264,59.05
4,"16dec_D11_1",4.75,14.6
4,"16dec_D12_1",4.533,7.785
4,"16dec_D12_2",2.563,7.729
4,"16dec_D13_1",5.839,10.623
4,"16dec_D13_1",21.13,25.244
4,"16dec_D14_1",6.216,12.094
4,"16dec_D14_2",13.615,17.369
4,"16dec_D23_1",9.908,14.282
4,"16dec_D31_1",9.776,24.484
4,"16dec_D31_1",32.821,38.435
4,"16dec_D31_2",16.455,23.597
4,"16dec_D31_2",31.538,38.117
4,"16dec_D32_1",11.48,18.772
4,"16dec_D32_1",22.697,27.75
4,"16dec_D32_1",36.399,43.38
4,"16dec_D32_1",50.831,54.764
4,"16dec_D32_2",13.215,17.019
4,"16dec_D32_2",21.096,27.223
4,"16dec_D32_2",30.578,36.9
4,"16dec_D32_2",44.446,49.821
4,"16dec_D33_1",6.728,13.954
4,"16dec_D33_1",19.475,24.866
4,"16dec_D33_1",30.608,35.929
4,"16dec_D33_1",42.932,48.529
4,"16dec_D33_2",7.852,16.257
4,"16dec_D33_2",19.557,25.443
4,"16dec_D33_2",31.131,40.692
4,"16dec_D33_2",48.111,53.016
4,"16dec_D41_1",4.458,10.105
4,"16dec_D41_1",57.506,63.625
4,"16dec_D42_1",13.546,20.06
4,"16dec_D42_1",27.338,32.759
4,"16dec_D43_1",3.48,13.24
4,"16dec_D43_1",25.113,32.046
4,"16dec_D61_1",2.804,9.67
4,"16dec_D61_1",15.642,20.557
4,"16dec_D61_1",31.862,35.6
4,"16dec_D63_1",4.72,9.788
4,"16dec_D63_1",12.983,21.25
4,"16dec_D64_1",13.161,16.296
4,"16dec_D64_1",23.273,26.888
4,"16dec_D64_2",23.12,27.933
5,"15dec_K21_1",1.912,9.64
5,"15dec_K21_1",13.23,22.93
5,"15dec_K21_1",23.1,25.83
5,"15dec_K21_1",26.05,34.503
5,"15dec_K21_1",37.35,44.81
5,"15dec_K21_1",48.39,50.86
5,"15dec_K21_2",12.334,16.119
5,"15dec_K21_2",22.206,28.817
5,"15dec_K21_2",30.854,37.76
5,"15dec_K22_1",2.236,19.78
5,"15dec_K22_1",19.829,26.92
5,"15dec_K22_1",27.991,46.66
5,"15dec_K22_2",36.2,47.304
5,"15dec_K23_1",2.156,13.276
5,"15dec_K23_1",13.705,19.61
5,"15dec_K23_1",20.11,22.153
5,"15dec_K23_1",22.22,35.89
5,"15dec_K23_1",37.57,40.94
5,"15dec_K23_1",41.49,43.95
5,"15dec_K23_2",20.01,29.8
5,"15dec_K32_1",6.73,13.957
5,"15dec_K32_1",15.325,28.832
5,"15dec_K32_1",28.85,38.169
5,"15dec_K32_2",8.45,10.517
5,"15dec_K33_1",1.74,11.839
5,"15dec_K42_1",33.109,36.857
5,"15dec_K45_1",3.7,9.91
5,"15dec_K45_1",42.462,46.239
5,"16dec_D11_2",10.82,19.425
5,"16dec_D31_1",13.51,38.299
5,"16dec_D31_2",14.64,15.206
5,"16dec_D32_1",22.562,56.616
5,"16dec_D32_2",20.84,42.429
5,"16dec_D32_2",42.502,57.02
5,"16dec_D33_1",6.066,10.829
5,"16dec_D33_1",10.846,52.72
5,"16dec_D33_2",2.687,24.54
5,"16dec_D33_2",24.78,53.16
5,"16dec_D41_1",3.953,20.143
5,"16dec_D41_2",21.05,42.247
5,"16dec_D42_1",4.524,7.679
5,"16dec_D42_1",15.56,26.186
5,"16dec_D42_2",21.65,27.583
5,"16dec_D43_2",13.066,17.29
5,"16dec_K21_1",4.43,35.579
5,"16dec_K21_1",35.72,44.594
5,"16dec_K21_2",13.003,18.835
5,"16dec_K21_2",37.51,40.15
5,"16dec_K23_1",0,2.82
5,"16dec_K23_1",2.99,40.218
5,"16dec_K23_1",40.238,47.927
5,"16dec_K23_2",4.46,13.38
5,"16dec_K23_2",16.596,48.819
5,"16dec_K24_1",0,4.48
5,"16dec_K24_1",4.67,49.504
5,"16dec_K24_2",4.603,48.57
5,"16dec_K31_2",15.24,17.162
5,"16dec_K33_1",7.46,12.985
5,"16dec_K33_1",47.786,49.73
5,"16dec_K33_2",2.63,3.309
5,"16dec_K33_2",46.982,50.543
5,"16dec_K52_2",12.754,16.048
6,"16dec_D31_1",14.99,37.41
6,"16dec_D31_2",11,34.28
6,"16dec_D32_1",17.38,52
6,"16dec_D32_2",7.45,19.59
6,"16dec_D32_2",21.819,28.496
6,"16dec_D32_2",33.6,40.22
6,"16dec_D33_1",9.72,16.39
6,"16dec_D33_1",20.1,42.63
6,"16dec_D33_2",6.66,22.5
6,"16dec_D33_2",31.21,52.57
6,"16dec_K21_1",4.278,24.4
6,"16dec_K21_1",34.7,45
6,"16dec_K21_2",14.794,40.92
6,"16dec_K23_1",8.02,45.21
6,"16dec_K23_2",16.5,49.21
6,"16dec_K24_1",35.98,49.48
6,"16dec_K24_2",6,18.02
6,"16dec_K24_2",22.71,29.29
6,"16dec_K24_2",41,49.095
6,"16dec_K33_1",7.37,13.3
6,"16dec_O11_1",20.952,23.82
6,"16dec_O21_1",4,17.6
6,"19dec_D12_2",3.05,9.61
6,"19dec_D31_1",26.52,49.22
6,"19dec_D31_2",3.7,42.88
6,"19dec_D31_2",45.01,50.81
6,"19dec_D32_1",16.13,26.14
6,"19dec_D32_1",31.48,47.5
6,"19dec_D32_1",52,59.72
6,"19dec_D32_2",3.5,9.12
6,"19dec_D32_2",15,31.13
6,"19dec_D32_2",35.615,43.61
6,"19dec_D33_1",13.01,46
6,"19dec_D33_1",57.3,61
6,"19dec_D33_2",3.4,20.6
6,"19dec_D33_2",44.19,48.99
7,"16dec_K21_1",2.92,44.34
7,"16dec_K21_2",4.16,44.4
7,"16dec_K23_1",2.7,22.9
7,"16dec_K23_1",30.42,48.22
7,"16dec_K23_2",2.31,49.37
7,"16dec_K24_1",1.68,13.467
7,"16dec_K24_1",27.597,30.796
7,"16dec_K24_1",34.332,48.99
7,"16dec_K24_2",2.78,33.09
7,"16dec_K24_2",39.355,49.08
7,"16dec_O21_1",1.81,28.61
7,"16dec_O21_1",32.296,40.3
7,"16dec_O21_1",47.08,52.21
7,"16dec_O21_2",51.52,56.45
7,"16dec_O21_2",61.31,67.17
7,"16dec_O21_2",76.61,80.5
7,"19dec_D31_1",17.16,22.42
7,"19dec_D31_1",27.01,56.84
7,"19dec_D31_2",3.6,56.84
7,"19dec_D32_1",15.266,18.28
7,"19dec_D32_1",20.438,26.161
7,"19dec_D32_2",2.27,60.73
7,"19dec_D33_1",35.387,61
7,"19dec_D33_2",2.73,60.98
7,"19dec_K21_1",2.29,42.09
7,"19dec_K21_2",9.28,42.31
7,"19dec_K22_1",3.902,40.738
7,"19dec_K22_2",7.451,40.7
7,"19dec_K23_1",2,6.667
7,"19dec_K23_1",7.814,12.99
7,"19dec_K23_1",19.23,25.915
7,"19dec_K23_1",29.249,36.72
7,"19dec_K23_2",5.33,36.72
8,"16dec_O21_1",5.27,35.78
8,"19dec_D31_1",17.09,20.79
8,"19dec_D31_1",31.79,33.8
8,"19dec_D31_1",38.9,56.82
8,"19dec_D31_2",3.94,11.15
8,"19dec_D31_2",16.18,42.21
8,"19dec_D31_2",46.26,56.82
8,"19dec_D32_1",26.78,36.57
8,"19dec_D32_1",38.6,47.31
8,"19dec_D32_1",52.33,60.72
8,"19dec_D32_2",10.316,19.64
8,"19dec_D32_2",25.42,29.09
8,"19dec_D32_2",54.83,60.74
8,"19dec_D33_1",0.64,3.49
8,"19dec_D33_1",8.44,21.59
8,"19dec_D33_1",31.47,61
8,"19dec_D33_2",5.553,16.517
8,"19dec_D33_2",27.63,60.97
8,"19dec_K21_1",9.53,39.29
8,"19dec_K21_1",41.8,45.72
8,"19dec_K21_2",8.56,19.55
8,"19dec_K21_2",20.96,45.73
8,"19dec_K22_1",12.58,44.22
8,"19dec_K22_2",13.78,43.23
8,"19dec_K23_1",11.4,38.5
8,"19dec_K23_2",5.5,38.29
8,"22dec_D31_1",5.98,11.02
8,"22dec_D31_1",20.2,24.51
8,"22dec_D31_2",7.31,10.68
8,"22dec_D31_2",12.28,24.94
8,"22dec_D31_2",28,55.54
8,"22dec_D34_1",6.83,10.79
8,"22dec_D34_2",4.29,6.9
8,"22dec_D34_2",11.7,22.2
8,"22dec_D34_2",22.29,55.69
8,"22dec_D35_2",3.37,16.71
8,"22dec_D35_2",16.74,50.3
9,"19dec_K21_1",9.46,45.72
9,"19dec_K21_2",30.64,43.37
9,"19dec_K22_2",13.69,43.22
9,"19dec_K23_1",8.19,19.15
9,"19dec_K23_2",5.38,10.31
9,"19dec_K23_2",15.17,23.36
9,"19dec_K23_2",26.45,37.46
9,"22dec_D31_1",6.08,11.3
9,"22dec_D31_1",19.6,22.26
9,"22dec_D31_1",25.256,43.965
9,"22dec_D31_1",46.358,52.318
9,"22dec_D31_2",7.16,24.61
9,"22dec_D31_2",27.1,53.37
9,"22dec_D34_1",0,12.753
9,"22dec_D34_1",15.413,22.084
9,"22dec_D34_1",26.27,33.19
9,"22dec_D34_2",7.81,20.37
9,"22dec_D34_2",21.997,55.65
9,"22dec_D35_1",0,34.65
9,"22dec_D35_2",3.38,48.36
9,"22dec_K21_1",7.221,14.98
9,"22dec_K21_1",22.826,29.85
9,"22dec_K21_1",34.318,43.395
9,"22dec_K21_2",4.18,18.221
9,"22dec_K21_2",22.29,25.643
9,"22dec_K21_2",35.167,57.08
9,"22dec_K23_1",10.655,21.05
9,"22dec_K23_1",41.74,45.09
9,"22dec_K23_1",62.96,83.22
9,"22dec_K23_2",36.861,40.77
9,"22dec_K23_2",44.227,71.37
9,"22dec_K23_2",76.297,83.24
9,"22dec_K24_1",4.31,14.061
9,"22dec_K24_1",16.74,25.42
9,"22dec_K24_1",28.396,63.32
9,"22dec_K24_2",7.167,24.51
9,"22dec_K24_2",36.927,63.28
10,"10dec_D31_1",13.52,24.27
10,"10dec_D31_2",14.059,23.178
10,"10dec_D61_1",18.646,23.815
10,"10dec_K12_2",18.231,21.559
10,"10dec_K21_2",5.8,7.477
10,"10dec_K21_2",9.29,12.19
10,"10dec_K21_2",25.271,33.44
10,"10dec_K22_2",3.64,12.24
10,"10dec_K22_2",16.662,31.15
10,"10dec_K31_1",0.62,32.31
10,"10dec_K41_2",4.09,30.51
10,"10dec_K42_2",3.21,11.93
10,"10dec_K42_2",15.164,18.932
10,"10dec_K42_2",21.283,30.48
10,"22dec_D13_2",5.753,11.974
10,"22dec_D31_1",6.18,25.688
10,"22dec_D31_1",41.324,44.035
10,"22dec_D31_2",3.186,21.444
10,"22dec_D31_2",37.782,43.161
10,"22dec_D31_2",46.03,53.361
10,"22dec_D34_1",38.921,42.09
10,"22dec_D34_2",19.663,26.539
10,"22dec_D34_2",42.527,52.317
10,"22dec_D35_1",11.908,15.626
10,"22dec_D35_2",17.33,21.25
10,"22dec_D35_2",22.5,28.494
10,"22dec_D35_2",44.47,50.03
10,"22dec_D41_1",7.52,16.331
10,"22dec_D41_1",22.39,26.617
10,"22dec_D44_1",2.315,17.337
10,"22dec_K21_1",4.34,13.581
10,"22dec_K21_1",18.35,24.318
10,"22dec_K21_1",40.894,55.75
10,"22dec_K21_2",13.897,22.293
10,"22dec_K23_1",3.619,54.77
10,"22dec_K23_1",81.11,83.22
10,"22dec_K23_2",17.233,19.19
10,"22dec_K23_2",25.115,30.478
10,"22dec_K23_2",52.469,54.15
10,"22dec_K23_2",60.957,68.149
10,"22dec_K24_1",3.11,63.12
10,"22dec_K24_2",5.87,16.775
10,"22dec_K24_2",41.951,53.89
10,"22dec_K24_2",57.172,63.33
10,"22dec_K32_2",45.919,50.93
11,"10dec_D31_1",13.363,15.62
11,"10dec_D31_2",2.84,27.32
11,"10dec_D42_1",15.714,19.89
11,"10dec_D43_1",4.49,19.41
11,"10dec_D43_1",19.41,19.411
11,"10dec_K21_2",5.777,12.892
11,"10dec_K21_2",25.33,25.331
11,"10dec_K21_2",25.331,33.44
11,"10dec_K22_2",3.798,31.2
11,"10dec_K31_1",2.21,32.34
11,"10dec_K42_1",28.063,30.461
11,"10dec_K42_2",5.03,5.046
11,"10dec_K42_2",5.046,11.917
11,"10dec_K42_2",14.099,19.4
11,"10dec_O13_2",0.38,35.36
11,"14dec_D11_1",13.334,36.5
11,"14dec_D31_1",9.861,35.08
11,"14dec_D31_2",1.967,33.621
11,"14dec_D32_1",6.02,45.6
11,"14dec_D32_2",4.34,45.6
11,"14dec_D33_1",4.541,49.101
11,"14dec_D33_2",2.141,46.841
11,"14dec_D34_1",3.862,53.044
11,"14dec_D34_2",3.061,53.22
11,"14dec_D41_1",20.501,26.481
11,"14dec_D42_1",23.761,29.981
11,"14dec_D42_1",42.421,48.1
11,"22dec_K21_1",43.421,57.1
11,"22dec_K21_2",14.041,17.061
11,"22dec_K23_1",2.909,83.22
11,"22dec_K23_2",2.44,83.24
11,"22dec_K24_1",1.501,63.34
11,"22dec_K24_2",6.381,63.34
11,"22dec_K32_2",5.181,15.081
11,"22dec_K32_2",38.081,51.89
11,"22dec_K33_2",1.45,4.921
11,"22dec_K34_2",1.801,5.23
11,"22dec_K41_1",2.812,15.395
11,"22dec_K41_1",38.62,56.396
11,"22dec_K44_1",15.862,19.49
11,"22dec_K44_1",40.001,42.741
11,"22dec_K45_1",55.394,66.18
11,"22dec_K53_1",19.331,23.101
11,"22dec_K53_1",27.881,35.161
12,"10dec_D31_1",6.47,7
12,"10dec_D31_2",0,8.6
12,"10dec_D31_2",12.313,30.235
12,"10dec_K21_2",-0.4,9.4
12,"10dec_K21_2",22.69,33.46
12,"10dec_K22_2",0,17.68
12,"10dec_K22_2",21.15,30.22
12,"10dec_K31_1",0.82,32.34
12,"10dec_K41_2",0,2.34
12,"10dec_K42_1",0,30.48
12,"10dec_K53_1",18.97,21.35
12,"10dec_N11_2",277.228,280.748
12,"10dec_O13_2",0,44.26
12,"10dec_O14_1",17.44,20.33
12,"10dec_O14_2",0,45.79
12,"10dec_O15_2",0,4.09
12,"10dec_O17_1",22.25,27.43
12,"14dec_D11_1",23.51,26.19
12,"14dec_D11_2",5.3,35.37
12,"14dec_D12_2",9.01,11.75
12,"14dec_D31_1",12.49,33.97
12,"14dec_D31_2",2.76,33.61
12,"14dec_D32_1",12.16,17.51
12,"14dec_D32_1",34.46,45.6
12,"14dec_D32_2",5.44,14.99
12,"14dec_D32_2",17.55,45.21
12,"14dec_D33_1",20.644,37.044
12,"14dec_D33_2",14.34,39.12
12,"14dec_D33_2",42.17,45.37
12,"14dec_D34_1",13.136,34.506
12,"14dec_D34_1",35.606,53.24
12,"14dec_D34_2",17.4,53.22
12,"14dec_D43_1",0,2
12,"14dec_K21_1",9.895,36.635
12,"14dec_K21_2",14.104,19.304
12,"14dec_K21_2",34.14,36.39
12,"14dec_K22_1",6.93,20.134
12,"14dec_K22_1",23.69,38.726
12,"14dec_K22_1",93.757,97.677
12,"14dec_K22_1",100.677,121.5
12,"14dec_K22_1",162.248,207.4
12,"14dec_K22_2",12.54,37.396
12,"14dec_K22_2",90.705,122.774
12,"14dec_K22_2",140.93,147.38
12,"14dec_K22_2",167.654,176.125
12,"14dec_K22_2",191.837,207.4
12,"14dec_K52_1",17.202,18.692
13,"10dec_O13_2",0,44.26
13,"10dec_O14_1",2.563,9.445
13,"10dec_O14_1",43.243,47.011
13,"10dec_O14_2",3.593,44.016
13,"14dec_D31_1",13.202,33.571
13,"14dec_D31_2",4.207,33.472
13,"14dec_D32_1",12.371,45.6
13,"14dec_D32_2",3.501,45.591
13,"14dec_D33_1",10.805,34.233
13,"14dec_D33_2",3.509,34.2
13,"14dec_D33_2",35.987,43.25
13,"14dec_D34_1",16.1,53.22
13,"14dec_D34_2",20.6,53.22
13,"14dec_K21_1",3.045,36.634
13,"14dec_K21_2",10.081,41.611
13,"14dec_K22_1",2.701,27.777
13,"14dec_K22_1",35.223,38.781
13,"14dec_K22_1",87.521,121.576
13,"14dec_K22_1",164.306,207.4
13,"14dec_K22_2",14.211,38.551
13,"14dec_K22_2",90.101,122.251
13,"14dec_K22_2",166.217,207.36
13,"14dec_K32_2",24.57,29.36
13,"15dec_D31_1",8.726,47.397
13,"15dec_D31_1",80.006,132.224
13,"15dec_D31_2",4.74,47.231
13,"15dec_D31_2",77.501,134.151
13,"15dec_D33_2",4.271,19.077
13,"15dec_D41_1",271.724,295.475
14,"10dec_D31_1",4.91,21.01
14,"10dec_D43_1",3.607,4.707
14,"10dec_K21_2",1.285,6.1
14,"10dec_K21_2",25.43,33.347
14,"10dec_K22_2",0.8,7.36
14,"10dec_K31_1",0.82,13.89
14,"10dec_K31_1",17.02,24.46
14,"10dec_K42_2",8.32,10.93
14,"15dec_D31_1",3.22,5.04
14,"15dec_D31_1",8.67,47.27
14,"15dec_D31_1",80,131.58
14,"15dec_D31_2",3.46,47.8
14,"15dec_D31_2",76.81,132.27
14,"15dec_D33_1",2.43,5.07
14,"15dec_D33_1",16.22,48.99
14,"15dec_K21_1",1.7,9.51
14,"15dec_K21_1",10.46,14.02
14,"15dec_K21_1",14.5,19.23
14,"15dec_K21_1",24.37,28.49
14,"15dec_K21_1",30.64,50.37
14,"15dec_K21_2",9.71,50.61
14,"15dec_K22_1",1.635,18.04
14,"15dec_K22_1",20.179,29.89
14,"15dec_K22_1",31.09,47.05
14,"15dec_K22_2",8.211,26.22
14,"15dec_K22_2",36.11,47.129
14,"15dec_K23_1",2.93,6.77
14,"15dec_K23_1",12.319,30.29
14,"15dec_K23_1",35.84,42.15
14,"15dec_K23_2",9.71,43.23
15,"10dec_K51_2",26,30.52
15,"10dec_K53_1",19.06,21.31
15,"10dec_K71_2",20.73,26.98
15,"15dec_D31_1",22.07,25.76
15,"15dec_D31_1",27.67,31.159
15,"15dec_D31_1",41.17,47.34
15,"15dec_D31_1",87.9,93.78
15,"15dec_D31_1",95.17,103.91
15,"15dec_D31_1",109.47,112.46
15,"15dec_D31_1",113.43,115.87
15,"15dec_D31_1",118.85,121.46
15,"15dec_D31_1",128.37,131.418
15,"15dec_D31_2",13.96,15.49
15,"15dec_D31_2",22.85,23.7
15,"15dec_D31_2",28.33,30.02
15,"15dec_D31_2",34.86,37.91
15,"15dec_D31_2",42.679,44.1
15,"15dec_D31_2",83.06,84.64
15,"15dec_D31_2",85.05,86.84
15,"15dec_D31_2",105.02,107.17
15,"15dec_D31_2",116.42,118.6
15,"15dec_D31_2",129.41,132.03
15,"15dec_D33_1",18.82,21.24
15,"15dec_D33_1",25.2,28.195
15,"15dec_D33_1",41.27,48.97
15,"15dec_D33_2",5.08,9.507
15,"15dec_D33_2",10.87,14.358
15,"15dec_D63_1",33.86,35.91
15,"15dec_D63_1",48.55,56.22
15,"15dec_K21_1",10.7,13.95
15,"15dec_K21_1",14.84,22.51
15,"15dec_K21_1",25.67,28.51
15,"15dec_K21_1",30.13,34.31
15,"15dec_K21_1",36.28,46.35
15,"15dec_K21_1",47.98,50.8
15,"15dec_K21_2",15.63,20.11
15,"15dec_K21_2",30.65,38.3
15,"15dec_K22_1",1.45,2.54
15,"15dec_K22_1",3.99,8.44
15,"15dec_K22_1",10.39,19.29
15,"15dec_K22_1",19.77,29.55
15,"15dec_K22_1",31.43,36.78
15,"15dec_K22_1",44.24,46.84
15,"15dec_K22_2",8.92,13.64
15,"15dec_K22_2",18.01,23.28
15,"15dec_K22_2",42.77,46.98
15,"15dec_K23_1",10.76,12.29
15,"15dec_K23_1",13.8,20.12
15,"15dec_K23_1",23.01,27.21
